,id_stable,Date,Content,ContentClean,Labels,label_sent,y_sent,label_stance,y_stance,n_CapLetters,CapsRatio,AllCapWords,https,Mentions,Location,ReplyCount,RetweetCount,LikeCount,QuoteCount,Hashtags,Flag
342,91637,2021-09-03 14:35:37+00:00,WATCH LIVE: Mayorkas speaks on U.S. government efforts to resettle Afghan refugees https://t.co/eOErLata1a,WATCH LIVE: Mayorkas speaks on U.S. government efforts to resettle Afghan refugees,neutral / na,neutral,0,na,0,13,0.1547619047619047,"WATCH, LIVE:, U.S.",https://t.co/eOErLata1a,,"Arlington, VA | New York, NY",3,11,21,0,No hashtags,yes
343,123411,2021-08-23 21:52:36+00:00,"@Senator_Patrick @political_alert How many sweat shops do friends of SloMo, et al, own/run?
How much of that profit lines the pockets of SloMo, et al?
They don't give a fuck about Afghan translators, why would they give a fuck about slavery?
#NotMyPM 
#CrimeMinister","How many sweat shops do friends of SloMo, et al, own/run? How much of that profit lines the pockets of SloMo, et al? They don't give a fuck about Afghan translators, why would they give a fuck about slavery? #NotMyPM #CrimeMinister",angry / neutral,angry,1,neutral,0,14,0.059322033898305,,,"@Senator_Patrick, @political_alert",English-speaking,0,0,0,0,"['NotMyPM', 'CrimeMinister']",yes
344,71359,2021-09-17 21:38:07+00:00,@therealDonSwan @GeeScottSr Properly vetted Afghanis. I have been looking into what it would take to adopt a child from Afghanistan.,Properly vetted Afghanis. I have been looking into what it would take to adopt a child from Afghanistan.,hopeful / agree,hopeful,2,agree,2,4,0.037037037037037,I,,"@therealDonSwan, @GeeScottSr","Puyallup, WA",0,0,1,0,No hashtags,yes
345,59538,2021-10-03 18:57:38+00:00,"Saturday was another busy day. I started by dropping off clothes at VFW Post 9215 in Upper Nyack. They're collecting donations to help Afghani refugees being resettled in the US. If you want to donate-drop off clothes from 9am-12pm Saturday, 10/9 at 250 Birchwood Ave. Upper Nyack https://t.co/5hKcotFGhZ","Saturday was another busy day. I started by dropping off clothes at VFW Post 9215 in Upper Nyack. They're collecting donations to help Afghani refugees being resettled in the US. If you want to donate-drop off clothes from 9am-12pm Saturday, 10/9 at 250 Birchwood Ave. Upper Nyack",plea - happy / agree,plea - happy,2,agree,2,18,0.0638297872340425,"I, VFW, US.",https://t.co/5hKcotFGhZ,,"Nanuet, Ossining, Albany",1,1,3,0,No hashtags,yes
346,29849,2022-01-02 09:20:57+00:00,Elite Afghan military pilots resettled in American fear for family https://t.co/HmFTMuHOLM,Elite Afghan military pilots resettled in American fear for family,fear / neutral,fear,1,neutral,0,3,0.0441176470588235,,https://t.co/HmFTMuHOLM,,India,1,0,0,0,No hashtags,yes
347,8687,2022-03-16 18:05:57+00:00,"@Wangtaoperfect @SpokespersonCHN I’ve been to both Afghanistan &amp; Syria &amp; worked in refugee camps near there. I can tell you all about them. It’s why I also don’t approve of China’s internment camps &amp; human rights abuses because I’ve seen those abuses ruin countries…

https://t.co/3AkDcUS1S4",I’ve been to both Afghanistan & Syria & worked in refugee camps near there. I can tell you all about them. It’s why I also don’t approve of China’s internment camps & human rights abuses because I’ve seen those abuses ruin countries…,disgust / neutral,disgust,1,neutral,0,8,0.0317460317460317,"I, I",https://t.co/3AkDcUS1S4,"@Wangtaoperfect, @SpokespersonCHN",English-speaking,1,0,1,0,No hashtags,yes
348,78842,2021-09-11 07:00:57+00:00,"✏️  🇪🇺 vowed to financially help 🇦🇫’s neighbors to handle refugees fleeing the #taliban regime, while not agreeing on any unified #asylum seekers welcoming procedures. The view of 🇳🇱 cartoonist @joepbertrams #EU #Afghanistan #Europe #EUCO https://t.co/ANUqJWuAK0","✏️ 🇪🇺 vowed to financially help 🇦🇫’s neighbors to handle refugees fleeing the #taliban regime, while not agreeing on any unified #asylum seekers welcoming procedures. The view of 🇳🇱 cartoonist #EU #Afghanistan #Europe #EUCO",disgust / neutral,disgust,1,neutral,0,9,0.0394736842105263,"#EU, #EUCO",https://t.co/ANUqJWuAK0,@joepbertrams,Europe,0,0,0,0,"['taliban', 'asylum', 'EU', 'Afghanistan', 'Europe', 'EUCO']",yes
349,140615,2021-08-19 13:44:30+00:00,"Tragic news: Boy who died falling from hotel window in Sheffield was Afghan refugee, reports say https://t.co/CCNVGvQvFq","Tragic news: Boy who died falling from hotel window in Sheffield was Afghan refugee, reports say",sad / neutral,sad,1,neutral,0,4,0.0408163265306122,,https://t.co/CCNVGvQvFq,,"London, England",1,5,11,1,No hashtags,yes
350,53449,2021-10-18 09:16:35+00:00,@brianjdube @SiphoMalunga Afghanistan has been repeatedly invaded creating a culture of jihad against the outsider. These guys specifically can be traced back to the cold war. The Soviet invasion led to the rise of the Mujsahideen. Out of these arose the Taliban in the refugee camps in Pakistan. /1,Afghanistan has been repeatedly invaded creating a culture of jihad against the outsider. These guys specifically can be traced back to the cold war. The Soviet invasion led to the rise of the Mujsahideen. Out of these arose the Taliban in the refugee camps in Pakistan. /1,disgust / na,disgust,1,na,0,8,0.0288808664259927,,,"@brianjdube, @SiphoMalunga",English-speaking,1,0,0,0,No hashtags,yes
351,30691,2021-12-29 05:53:04+00:00,"Months later, Afghan evacuees abroad and at US bases still wait to be resettled https://t.co/EnucHHvJrY via @CNN https://t.co/14EU5fP3rm","Months later, Afghan evacuees abroad and at US bases still wait to be resettled via",neutral / neutral,neutral,0,neutral,0,4,0.0449438202247191,US,"https://t.co/EnucHHvJrY, https://t.co/14EU5fP3rm",@CNN,English-speaking,0,0,0,0,No hashtags,yes
352,184992,2021-07-16 08:52:44+00:00,"Rohingya Refugee crisis, Delhi Riots, Covid lockdown, deaths during pandemic and Afghanistan..  @dansiddiqui had been doing some tremendous work. A life lost so early. 
https://t.co/BnqjLcBIOl","Rohingya Refugee crisis, Delhi Riots, Covid lockdown, deaths during pandemic and Afghanistan.. had been doing some tremendous work. A life lost so early.",sad / na,sad,1,na,0,7,0.0440251572327044,A,https://t.co/BnqjLcBIOl,@dansiddiqui,India,0,0,0,0,No hashtags,yes
353,146975,2021-08-18 13:53:59+00:00,"Our campaign is signing this @JCWI_UK statement.
Home Secretary Patel still criminalises Afghan refugees and anyone helping them crossing the Channel. Those in Afghanistan are being refused refugee status because of inadequate English.
This must end in interests of all refugees. https://t.co/K9ERhIrago",Our campaign is signing this statement. Home Secretary Patel still criminalises Afghan refugees and anyone helping them crossing the Channel. Those in Afghanistan are being refused refugee status because of inadequate English. This must end in interests of all refugees.,plea - disgust / agree,plea - disgust,1,agree,2,10,0.0364963503649635,,https://t.co/K9ERhIrago,@JCWI_UK,United Kingdom,0,6,6,0,No hashtags,yes
354,144252,2021-08-18 20:59:30+00:00,"@MilesTaylorUSA Afghanistan has quadrupled its population in a half century. It nearly doubled its population during the American occupation.
It's a refugee factory.",Afghanistan has quadrupled its population in a half century. It nearly doubled its population during the American occupation. It's a refugee factory.,disgust / neutral,disgust,1,neutral,0,4,0.0264900662251655,,,@MilesTaylorUSA,Norway,0,0,0,0,No hashtags,yes
355,31253,2021-12-25 03:55:40+00:00,"@OliverD27637486 @RepAndyBiggsAZ Afghanistan where Biden had to negotiate with the Taliban after Trump drew down troops to under 2500, released 5000 Taliban prisoners &amp; promised them May 1st exit after cutting out the government, evacuating no one, and gutting the SIV process?
https://t.co/feQpaYEWJQ","Afghanistan where Biden had to negotiate with the Taliban after Trump drew down troops to under 2500, released 5000 Taliban prisoners & promised them May 1st exit after cutting out the government, evacuating no one, and gutting the SIV process?",disgust / neutral,disgust,1,neutral,0,9,0.0354330708661417,SIV,https://t.co/feQpaYEWJQ,"@OliverD27637486, @RepAndyBiggsAZ",United States,1,0,0,0,No hashtags,yes
356,88018,2021-09-05 13:09:42+00:00,@SharylAttkisson I hope you will ask tough questions on his plans for ending the war in Afghanistan and why the SIV process was stopped for those who helped Americans.,I hope you will ask tough questions on his plans for ending the war in Afghanistan and why the SIV process was stopped for those who helped Americans.,plea - disgust / agree,plea - disgust,1,agree,2,6,0.0394736842105263,"I, SIV",,@SharylAttkisson,"Mobile, AL",1,0,2,0,No hashtags,yes
357,144450,2021-08-18 20:24:55+00:00,"The international community and media must loudly demand for these countries to offer asylum to all Afghan journalists and media personnel, as well as all other Afghan refugees. https://t.co/98fh991N0b","The international community and media must loudly demand for these countries to offer asylum to all Afghan journalists and media personnel, as well as all other Afghan refugees.",plea - disgust / agree,plea - disgust,1,agree,2,3,0.0167597765363128,,https://t.co/98fh991N0b,,California,0,0,0,0,No hashtags,yes
358,76124,2021-09-14 13:40:09+00:00,"Proud Boys-Linked 'Afghan Refugee Hunting Permit' Found at Michigan Campus

It's time to treat proud boys like they're the terrorists they are.

https://t.co/Y4JsaIRrdS",Proud Boys-Linked 'Afghan Refugee Hunting Permit' Found at Michigan Campus It's time to treat proud boys like they're the terrorists they are.,plea - disgust / na,plea - disgust,1,na,0,11,0.0753424657534246,,https://t.co/Y4JsaIRrdS,,NY,1,0,1,0,No hashtags,yes
359,73964,2021-09-16 08:50:02+00:00,"The #Biden administration began notifying governors and state refugee coordinators across the US about how many #Afghan evacuees from among the first arrivals are to be resettled in their states

https://t.co/0vAoY4t7aU",The #Biden administration began notifying governors and state refugee coordinators across the US about how many #Afghan evacuees from among the first arrivals are to be resettled in their states,neutral / neutral,neutral,0,neutral,0,5,0.0253807106598984,US,https://t.co/0vAoY4t7aU,,India,0,1,3,0,"['Biden', 'Afghan']",yes
360,68759,2021-09-21 12:17:14+00:00,tories have signed a death warrant for Afghanistan translators and their families . was it on purpose . TORIES ARE SO EVIL,tories have signed a death warrant for Afghanistan translators and their families . was it on purpose . TORIES ARE SO EVIL,angry / agree,angry,1,agree,2,16,0.1311475409836065,"TORIES, ARE, SO, EVIL",,,English-speaking,0,0,0,0,No hashtags,yes
361,115381,2021-08-25 21:00:28+00:00,FLASHBACK: Several Thousand Potential Fraudulent Iraqi Immigration Cases Give Biden Admin Pause About Afghan Refugee Program https://t.co/RXDg8tBQyL,FLASHBACK: Several Thousand Potential Fraudulent Iraqi Immigration Cases Give Biden Admin Pause About Afghan Refugee Program,neutral / neutral,neutral,0,neutral,0,24,0.1904761904761904,FLASHBACK:,https://t.co/RXDg8tBQyL,,"Washington, DC",8,21,43,1,No hashtags,yes
362,97586,2021-09-01 00:41:57+00:00,@Whiskey4Weekend NJ Ft Dix.  A friend of mine just tonight delivered air conditioners for tents that will hold 6000 Afghanistan unvetted foreigners,NJ Ft Dix. A friend of mine just tonight delivered air conditioners for tents that will hold 6000 Afghanistan unvetted foreigners,disgust / neutral,disgust,1,neutral,0,6,0.0454545454545454,"NJ, A",,@Whiskey4Weekend,"New Jersey, USA",0,2,2,0,No hashtags,yes
363,20812,2022-02-04 11:08:17+00:00,@Tikisrose @hvoyer17 @mferreriptbokaw Dear friend I need learning English language because I am student from Afghanistan now I am refugee in the Pakistan,Dear friend I need learning English language because I am student from Afghanistan now I am refugee in the Pakistan,plea - sad / refugee,plea - sad,1,refugee,3,7,0.0578512396694214,"I, I, I",,"@Tikisrose, @hvoyer17, @mferreriptbokaw","Kabul, Afghanistan",0,0,0,0,No hashtags,yes
364,138282,2021-08-19 22:20:21+00:00,@hendopolis Are these the Afghan translators and interpreters that have a tendency to rape children? Afghans should be held in the region not transported to the UK to endanger British children.,Are these the Afghan translators and interpreters that have a tendency to rape children? Afghans should be held in the region not transported to the UK to endanger British children.,fear / disagree,fear,1,disagree,1,6,0.0327868852459016,UK,,@hendopolis,London,3,0,0,0,No hashtags,yes
365,3753,2022-04-10 01:07:08+00:00,Fucking shameful that we’re not receiving these people but we can’t even save our own Afghan translators this admin is garbage https://t.co/iwrIQqXzzn,Fucking shameful that we’re not receiving these people but we can’t even save our own Afghan translators this admin is garbage,angry / agree,angry,1,agree,2,2,0.015625,,https://t.co/iwrIQqXzzn,,English-speaking,0,0,1,0,No hashtags,yes
366,178347,2021-08-05 22:12:39+00:00,"Tens of thousands of afghans are moving towards Iran's border to seek refugee.
Iran is already hosting 2-3 million illegal afghan refugees. With the trembling economy, we just can't handle anymore.

With that being said, they will not be sent back. Welcome to your home ❤️ https://t.co/ph1ayJiEYE","Tens of thousands of afghans are moving towards Iran's border to seek refugee. Iran is already hosting 2-3 million illegal afghan refugees. With the trembling economy, we just can't handle anymore. With that being said, they will not be sent back. Welcome to your home ❤️",hopeful / agree,hopeful,2,agree,2,6,0.0218978102189781,,https://t.co/ph1ayJiEYE,,Islamic Republic of Iran,24,53,228,10,No hashtags,yes
367,168195,2021-08-16 02:35:17+00:00,".@LIRSorg is looking for volunteers in the Seattle/Tacoma, DMV, Houston, and Fort Worth areas to support resettled Afghan newcomers with airport pick-ups, apartment set-ups, or meals.

More details here: https://t.co/ZY91dlgwJE",". is looking for volunteers in the Seattle/Tacoma, DMV, Houston, and Fort Worth areas to support resettled Afghan newcomers with airport pick-ups, apartment set-ups, or meals. More details here:",plea - neutral / agree,plea - neutral,0,agree,2,10,0.0505050505050505,"DMV,",https://t.co/ZY91dlgwJE,@LIRSorg,"Washington, DC",21,750,888,70,No hashtags,yes
368,11815,2022-03-06 21:17:01+00:00,"Herrell: Displaced people coming from Afghanistan could pose a security risk to the U.S.

Also Herrell: The lawless group of Canadian anti-vaccine truckers deserve special refugee status.
🤦
https://t.co/xE1I5kTWsB",Herrell: Displaced people coming from Afghanistan could pose a security risk to the U.S. Also Herrell: The lawless group of Canadian anti-vaccine truckers deserve special refugee status. 🤦,disgust / neutral,disgust,1,neutral,0,9,0.0471204188481675,,https://t.co/xE1I5kTWsB,,English-speaking,0,6,7,0,No hashtags,yes
