,id_stable,ContentClean,y_sent
413,130331,"Also discussed massive logistical operation to evacuate American citizens + their families, SIV applicants + their families, + vulnerable Afghans both on US military aircraft as well as flight charters and coalition flights.",1
414,40877,Pakistan Government’s narrative on Afghan Refugee Influx #CRSS #Pakistan,1
415,182081,#Maddow And FRANKLY it’s time to get rid of that damn filibuster! Lives are at stake! Who will help us in the future we damned the Kurds now we are damning the Afghan translators. No ones life should be held hostage by the GOP! #LastWord,0
416,153520,Entity you support is again tweeting baseless anti-Hindu propaganda. India is the only country offering E-Visa to any Afghan who wants to travel to India. India offered asylum to Sikh-Hindus who want to move to India just like the Canadian govt.,0
417,134661,You keep talking about evacuating our #Afghan translators. Why is mine still waiting for a call?,0
418,19189,Ther r millions of frozen & hungry refugees stuck in tents throughout Middle East who do not hav luxury of cell phones & safety . These protestors shud be asking to evacuate our Afghan allies left behind. US taxpayer $ shud pay for US resettlement of SIVs first.,0
419,1608,"HB163, sponsored by and expands Afghan refugee access to driver license exams. She added 3 words to code to make it happen. ""It's about economic independence,"" she says. ""They'll contribute to Utah's society... in every way."" #utpol #Utah",2
420,191060,"/2 Just to be clear, it's neither new nor a surprise at this point that many Afghan translators who risked their lives to work alongside troops are being left behind by the US Govt they supported to be killed by the Taliban.",0
421,201026,"Then the order to start the withdrawal should have been given AFTER the translators were out or at least after there were specific, implementable plans to get them out.",0
422,193500,Today almost 50% of displaced people in the Aegean islands are Afghans. Across the EU they continue to represent the second largest nationality seeking asylum in the EU after Syrians. Read more about this context and why people are coming to Europe ⬇,1
423,16077,Meet the staff working around the clock to resettle the crush of Afghan newcomers via,2
424,188531,#France: #Islamic #Migrant Sentenced to 15 Years for #Rape of Young Boy: Lawyer Pleads it's an #Afghan Custom (Video) via,0
425,44680,"Celebrating aussi win while they butchered your countrymen in fields like cattle 💀 truly a surreal and insane experience it must be being an afghani refugee, to suck up to hinduvta so much and offer your countrymen’s blood for an IPL contract and a few roads. My god…..",0
426,169548,"Prosecute, don’t protect the corrupt fleeing Afghan President who HANDED OVER the country & didn’t protect or defend his people with the 300k+ armed Afghan troops we equipped & trained for 20 years. ALL countries in the UN need to offer asylum to Afghan families, especially women",0
427,196570,"What a tragedy! Rohingya refugees escaped Myanmar for survival but still facing hardship. Reminds me of Afghan refugees in Iran, Pakistan, Turkey and Europe when they escaped violence but ended up facing further harsh life. I was once a refugee too 😔.",0
428,50606,"Ministers: It’s only fair to penalise refugees who travel clandestinely, no need for that because we have the greatest refugee resettlement schemes ever seen Everyone: Wow, great, can we know when they‘ll start for Afghans, who’ll benefit, how to apply? Ministers: Lol, no",0
429,20664,I always expected my country to pay debts of honour. No longer apparently. Home office has now announced it will no longer pay for toiletries and over the counter medication for asylum seekers. THIS APPLIES TO THOSE WE AIRLIFTED FROM AFGHANISTAN. Are you not ashamed? I am.,0
430,127933,They are vetting all the Afghans. Even the CIA is helping.,2
431,112779,"Hey you own this. When they come into America on SIV's and kill Americans in the homeland, you will be the cause. Suspected ISIS, Taliban found among Afghan evacuees, reports say via",0
432,198217,"I had a very good meeting with H.E. , Minister of Migration & Asylum of Greece during which we commonly agreed to further enhance our cooperation for addressing issues related to the Afghan refugees in Greece.",2
433,101482,"As Biden winds down Afghanistan, a refugee backlash looms at home #SmartNews",0
434,122776,You mean the guy who had no plan for the evacuation of Americans from Afghanistan? He definitely doesn't have a plan to vet refugees.,0
435,61708,Tens of thousands of Afghan refugees are living in the US in makeshift tent cities. The food? Bad. The clothing? Not warm enough. Read Abul Ahmed describe the conditions in one of America's new refugee camps:,0
436,112175,How prepared is Europe for an Afghan refugee influx? via,1
437,4725,"'There's a whole new wave of Afghans who are leaving their country'. In 2016 journalist & author joined his Afghan friend Omar on the perilous migrant route to Europe. He tells me that, since the #Taliban's return to power, it's now even harder to flee. #f24 ⤵️",0
438,76883,"the Administration resurrected the Special Immigrant Visa program that was essentially shutdown by Trump WH in March of 2020. Afghans tht are not vetted before leaving Afghanistan, are vetted in third countries prior to being brought to the US.",1
439,149301,"20,000 Afghan refugees will be offered asylum, but Detention Action's Bella Sankey criticised the ""low figure"" and called for Priti Patel to scrap a new immigration bill that would criminalise unofficial arrivals. ""She would have them put in prison."" |",2
440,116266,They look to be Afghani students (also accompanied by their families) that are here because of SIV a parent got to come to US. They are listed as American Allies-not US citizens & received OK through military/not State dept? Multiple articles written are intentionally obtuse.,1
441,114016,"That was fast: afghan refugee arrived in France last week, already got a 10 months (suspended) jail sentence ! 😳",0
442,97472,Taliban are on the trail of revenge: Jihadis start hunt for translators as soon as Western troops exit Afghanistan,0
443,92791,I can give away my room for an Afghan refugee if you guys need it - it’s suitable for a single man but rather prefer to give away for a lady.. ♻️ #RUN,2
444,39068,"Daily reminder: Here is a pic of Habib Khan trying to free Afghanistan, while hiding in asylum, expecting Afghan women to go on the streets and fight for him!",2
445,148253,"Macron In Provocative Afghan Remarks Warns Europe Must ""Protect"" Itself Against New Refugee Wave",0
446,196819,Aust stop your killing of Afghanistan citizens. Stop your massacre of the Indiginious. Stop the immure of this seeping asylum. Stop your quad-squad of hate,0
447,186823,Please DO SOMETHING about the resistance of DHS and the State Department to evacuating our Afghan translators and their families to Guam before it’s too late! Their lives are at stake as you well know. Please take action 🙏,0
448,122269,#Russia Russian President Vladimir Putin orders the Federal Security Service FSB to closely monitor the arrival of Afghans to the country as refugees sayingThe cause of the refugee crisis is this destabilization of entire regions of the world first and foremost in the Middle East,1
449,78178,Afghanistan News LIVE Updates: Resistance Leader Ahmad Massoud Still in the Country; US Halts Refugee Flights After Measles Cases Reported,0
